Restaurant Latitude,Restaurant Longitude,Order Status,Logistics Player,Timestamp
28.536773,77.212489,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:46:00
28.536773,77.212489,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:47:00
28.536773,77.212489,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:49:00
28.536773,77.212489,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:50:00
28.536773,77.212489,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:52:00
28.5367879,77.2123572,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:06:00
28.5367879,77.2123572,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:51:00
28.5367879,77.2123572,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:27:00
28.5367879,77.2123572,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:24:00
28.5367879,77.2123572,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:08:00
28.537351,77.21153,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:17:00
28.537351,77.21153,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:18:00
28.537351,77.21153,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:19:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:20:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:34:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:17:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:48:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:51:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:53:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:55:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:59:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:01:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:03:00
28.5380519,77.2182473,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:58:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:48:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:46:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:49:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:31:00
28.5380519,77.2182473,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:40:00
28.5390635,77.2168932,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:51:00
28.53916359,77.21335602,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-27T00:42:00
28.53918451,77.21872765,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:43:00
28.53991127,77.2188797,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-27T01:34:00
28.53991127,77.2188797,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-27T04:21:00
28.53991127,77.2188797,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-27T04:33:00
28.53991127,77.2188797,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-27T04:45:00
28.54343605,77.20427704,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:06:00
28.54343605,77.20427704,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:46:00
28.54343605,77.20427704,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:23:00
28.54343605,77.20427704,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:28:00
28.54596843,77.2115751,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:59:00
28.54596843,77.2115751,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:00:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T09:01:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T09:03:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T09:05:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:50:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:52:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:54:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:56:00
28.5240507,77.2551565,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:58:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:42:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:43:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:17:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:18:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:02:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:03:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:35:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:36:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:20:00
28.5252224,77.2537428,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:21:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:22:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:24:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:48:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:50:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:52:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:54:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:46:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:38:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:42:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:40:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:44:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:40:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:42:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:44:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:00:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:02:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:04:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:06:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:56:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:58:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:00:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:56:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:58:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:18:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:20:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:22:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:24:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:10:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:06:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:08:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T23:12:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T23:14:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:16:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:18:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:20:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:21:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:23:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:25:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:27:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:29:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:31:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:42:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:44:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:30:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:32:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:34:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:36:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:38:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:40:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:44:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:46:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:48:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:51:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:50:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:10:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:12:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:14:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:16:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:18:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:20:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:21:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:30:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:32:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:34:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:36:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:38:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:40:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:42:00
28.525841,77.257369,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T22:26:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T22:28:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:50:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:52:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:16:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:18:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:52:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:54:00
28.525841,77.257369,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:56:00
28.52592468,77.25740051,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:20:00
28.53495026,77.25931549,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T06:52:00
28.537265,77.248626,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:18:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:04:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:06:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:08:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:10:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:12:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:14:00
28.537265,77.248626,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T07:16:00
28.53759384,77.26692963,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T22:32:00
28.54174042,77.25476837,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T22:09:00
28.54222107,77.25346375,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:03:00
28.54222107,77.25346375,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:04:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:52:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:03:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:24:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:25:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:40:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:41:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:51:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:42:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:15:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T16:16:00
28.54222107,77.25346375,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:11:00
28.54222107,77.25346375,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T21:06:00
28.54236242,77.25316183,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:33:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:38:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:58:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:05:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T20:23:00
28.5427742,77.24652863,Fail,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:42:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T15:47:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:35:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:11:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:22:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:36:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:34:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:28:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:47:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:22:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:54:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:06:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:10:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:24:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:32:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T19:11:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:02:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:17:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:29:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:14:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:38:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:24:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T17:07:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:46:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:26:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:07:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:44:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T16:58:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T14:50:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:34:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:24:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T16:07:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:31:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T11:57:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T18:17:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:58:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T13:56:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T10:57:00
28.5427742,77.24652863,Success,webapi.magicpin.in/oms_partner/ondc/logistics/seller/fleet_lokendra_4161,2025-05-26T12:21:00
